"date","precip","temp","wind","radiance","humid","pressure"
2015-03-24,0,19.6791666666667,5.46666666666667,18.5916666666667,79.9708333333333,976.595833333333
2015-03-25,0,21.4291666666667,6.44166666666667,14.6416666666667,81.0291666666667,973.05
2015-03-26,0,15.5,4.5625,6.4625,82.6458333333333,972.954166666667
2015-03-27,0,17.0083333333333,4.2,18.4708333333333,78.1375,975.408333333333
2015-03-28,0,18.1583333333333,5.4625,15.975,82.0458333333333,976.8875
2015-03-29,0,18.9791666666667,7.65833333333333,19.2458333333333,82.7666666666667,973.291666666667
2015-03-30,67.8,17.5416666666667,5.20833333333333,8.45833333333333,98.0041666666667,968.133333333333
2015-03-31,0.2,18.5083333333333,4.27083333333333,13.9833333333333,85.8333333333333,970.833333333333
2015-04-01,0.2,18.6833333333333,3.07083333333333,18.4833333333333,75.3041666666667,973.679166666667
2015-04-02,0,20.5958333333333,2.9375,18.7833333333333,63.675,973.6125
2015-04-03,0,22.8166666666667,3.7625,17.7583333333333,58.5625,969.954166666667
2015-04-04,0,24.4458333333333,-22.575,16.7,56.6625,966.920833333333
2015-04-05,8.2,20.4041666666667,6.13333333333333,-13.7375,33.7375,701.654166666667
2015-04-06,0,15.6666666666667,5.90416666666667,17.65,76.8541666666667,975.758333333333
2015-04-07,0,16.0708333333333,5.15,15.3458333333333,74.4,975.995833333333
2015-04-08,0,17.7333333333333,5.20416666666667,16.225,73.1791666666667,974.429166666667
2015-04-09,0,20.6291666666667,2.65,18.725,61.7625,975.404166666667
2015-04-10,0,22.4458333333333,2.33333333333333,17.3416666666667,58.2083333333333,976.345833333333
2015-04-11,0,20.5708333333333,5.30416666666667,16.0041666666667,74.5083333333333,974.829166666667
2015-04-12,0,18.2208333333333,5.6875,17.4333333333333,82.6083333333333,975.608333333333
2015-04-13,0,18.1375,5.80416666666667,18.9208333333333,77.3208333333333,974.6375
2015-04-14,0,19.4,5.2125,14.8041666666667,86.0708333333333,971.495833333333
2015-04-15,0,19.5375,7.64166666666667,15.3833333333333,87.3125,972.158333333333
2015-04-16,1.8,17.4166666666667,8.42083333333333,9.52083333333333,97.9208333333333,974.6375
2015-04-17,2.2,18.0833333333333,7.2,8.95,90.6333333333333,970.616666666667
2015-04-18,0.2,15.95,3.99166666666667,17.3583333333333,75.6375,971.1
2015-04-19,0,19.6416666666667,3.68333333333333,17.5375,65.8208333333333,968.879166666667
